    521,   75.0599747,   58.0889435
    522,   85.0652161,   68.6330414
    523,   89.5957642,   9.61367321
    524,   77.9237823,   11.0106497
    525,   64.1120834,   11.7271013
    526,   49.8285789,   12.8062801
    527,   78.0511627,   43.9984627
    528,   58.8471031,   24.3241463
    529,   67.9035645,   34.7497787
    530,   79.2650299,   32.2670174
    531,   72.5948715,   22.7476997
